region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Sundbybergskommun,Bällstaån,"Hamngatan 15 A, vån 3",3,64.0,3781,5600000,4999999
Stockholmskommun,HammarbySjöstad,Virkesvägen 9J,4,121.5,6295,9500000,8962264
Stockholmskommun,Södermalm,"Möregatan 7, 4 tr",1.5,30.0,2317,3100000,2743362
Stockholmskommun,Vasastan,Döbelnsgatan 67B,1,35.0,1201,4250000,4009433
Nackakommun,Alphyddan,"Alphyddevägen 8, 7 tr",4,96.0,5710,6100000,6100000
Stockholmskommun,Södermalm,Metargatan 9,2,31.0,2067,3220000,2800000
Sollentunakommun,Silverdal,Margreteborgsvägen 13,2,45.0,2733,2600000,2600000
Stockholmskommun,Östermalm,"Sturegatan 29, 3tr",3,121.0,3025,16150000,15380952
Stockholmskommun,Södermalm,"Hallandsgatan 46A, 3tr",1.5,43.0,2406,4050000,3491379
Stockholmskommun,Skarpnäck,Fallskärmsgatan 1,2,64.7,4194,2300000,2000000
Stockholmskommun,Mariehäll,Kratsbodavägen 25,5,112.0,4346,7520000,6016000
Solnakommun,Råsunda,Östervägen 16A,2.5,59.0,2855,3900000,3482142
Stockholmskommun,Bromma,"Tappvägen 31F, 4 tr.",2,39.0,2308,2900000,2589285
Stockholmskommun,Södermalm,"Ploggatan 12, 3tr",2,45.0,2181,4840000,4481481
Stockholmskommun,Liljeholmskajen,Hildebergsvägen 28,3,80.0,4793,6110000,5008196
Solnakommun,Råsunda,Näckrosvägen 38,3,73.5,4471,5400000,4778761
Solnakommun,Råsunda,Backvägen 8,4.5,91.0,4078,6550000,5900900
Stockholmskommun,Akallahöjden,Pargasgatan 32,2,49.0,2885,1815000,1696261
Stockholmskommun,Vasastan,"Frejgatan 22, 1tr",2,52.0,2136,5900000,5784313
Solnakommun,GamlaFilmstaden,"Edvin Adolphsons väg 10, 1,5 tr",4,85.0,5388,7100000,6396396
Stockholmskommun,Husby,"Lofotengatan 16, vån 5",2,52.0,4144,1660000,1394957
Stockholmskommun,KistaGård,Kista alléväg 25,2,49.0,3196,2300000,2090909
Stockholmskommun,Enskede,"Skebokvarnsvägen 376, 5tr",1,33.0,2471,1720000,1495652
Nackakommun,Jarlaberg,Trillans väg 4,2,63.0,3950,2920000,2495726
Stockholmskommun,Hammarbyhöjden,Mariestadsvägen 7,3,47.5,3785,3500000,2800000
Sollentunakommun,Edsberg,Flintlåsvägen 38,1,35.0,2176,1550000,1490384
Stockholmskommun,Liljeholmskajen,Sjöviksbacken 5,3,84.0,4482,8200000,7663551
Stockholmskommun,Kungsholmen,Fleminggatan 93,2,53.0,2378,5950000,7663551
Stockholmskommun,Kungsholmen,"Sankt Göransgatan 102, vån 7",3,85.0,4067,6850000,6782178
Solnakommun,Arenastaden,"Evenemangsgatan 24, vån 10",2,39.0,1579,3210000,2891891
Sollentunakommun,Edsberg,"Ribbings väg 12A, 2tr",3,70.0,4105,2200000,2200000
Stockholmskommun,Farsta,"Hammarögatan 22, 4 tr",2,52.0,3441,2910000,2365853
Sundbybergskommun,Brotorp,Brukshundsvägen 28,1,37.0,2112,2200000,2200000
Solnakommun,Frösunda,"Anders Lundströms gata 10, 5 tr",5,116.8,5695,8600000,8514851
Stockholmskommun,Farsta,"Hammarögatan 22, 3 tr",2,52.0,3441,2865000,2865000
Sollentunakommun,Tureberg,Vänortsstråket 15,2,61.7,3391,2180000,1801652
Stockholmskommun,Aspudden,Hägerstensvägen 126,3,75.0,2666,7350000,7205882
Sundbybergskommun,Sundbyberg,Kavallerivägen 4a,1,38.0,2058,2350000,2350000
Stockholmskommun,Kungsholmen,"Kungsklippan 11, 1 tr ög",1,31.0,2664,2850000,2499999
Stockholmskommun,Kista,"Köpenhamnsgatan 28, 2 tr",3,81.0,3837,2550000,2297297
Sundbybergskommun,Ursvik,Oxenstiernas allé 11,4,87.0,4001,4540000,3982456
Stockholmskommun,Vasastan,"Gästrikegatan 20, 4 tr",1,33.5,1599,3910000,3460176
Sundbybergskommun,Ursvik,Gamla Enköpingsvägen 156,2,52.0,2718,2400000,2285714
Stockholmskommun,Fruängen,"Ada Nilssons Gata 13, 5tr",2,62.0,3393,3375000,2884615
Stockholmskommun,HammarbySjöstad,"Babordsgatan 14, 2tr",4.5,98.5,5079,11500000,9126984
Stockholmskommun,Vasastan,"Ninni Kronbergs Gata 16, 4tr - Accepterat pris",2,41.0,2481,4595000,4595000
Solnakommun,Råsunda,"Uppfartsvägen 14, Skuldfri förening",1.5,45.0,1791,3350000,2991071
Stockholmskommun,Vasastan,"Hälsingegatan 35, 2tr",1.5,38.0,2378,4700000,4476190
Sollentunakommun,Tureberg,Industrivägen 4,2.5,64.0,3608,3050000,2990196
Stockholmskommun,Bagarmossen,Emågatan 14,3,67.0,4087,3600000,3495145
Stockholmskommun,NorraDjurgårdsstaden,"Drevergatan 1A, 6tr",3,82.5,3991,10700000,9727272
Stockholmskommun,Spånga,"Erik tegels väg 13, 2tr",2,46.5,3066,1840000,1688073
Stockholmskommun,Södermalm,Tegelviksgatan 79,4,88.0,4799,9000000,8737864
Stockholmskommun,Fruängen,Doktor Widerströms gata 70,1,26.0,1726,1970000,1931372
Sollentunakommun,Kärrdal,Lomvägen 617,1,29.0,2106,1495000,1495000
Solnakommun,SolnaCentrum,Centralvägen 17,1,33.0,1307,2500000,2155172
Stockholmskommun,Mälarhöjden,Klubbacken 16,2,54.0,2654,3500000,3301886
Stockholmskommun,Södermalm,"Högalidsgatan 36B, 1 tr",1,38.0,2224,3650000,3288288
Stockholmskommun,Södermalm,"Ringvägen 79, 3tr",2,43.5,1661,4500000,3750000
Stockholmskommun,Bromma,Follingbogatan 16,3,84.5,4018,5250000,5250000
Stockholmskommun,Kungsholmen,"John Ericssonsgatan 14, 3tr",2.5,76.0,3243,7700000,7475728
Sundbybergskommun,LillaAlby,Högklintavägen 15,3,80.5,4294,5125000,4495614
Stockholmskommun,Kristineberg,"Hjalmar Söderbergs väg 4, vån 5",4,92.0,4702,8250000,8009708
Stockholmskommun,Hammarbyhöjden,"Falköpingsvägen 17, 2tr",2,49.0,3375,3600000,3000000
Stockholmskommun,Traneberg,"Tranebergsvägen 39, vån 3 / 3",1,41.0,2236,3075000,2795454
Stockholmskommun,Bromma,Mössebergsvägen 16 - Accepterat pris,2,56.0,3373,3800000,3800000
Stockholmskommun,Östermalm,Skeppargatan 22,2,41.0,1674,5850000,5518867
Stockholmskommun,NedreGärdet,Skeppargatan 75,3,74.0,3977,10000000,8264462
Stockholmskommun,Midsommarkransen,Fastlagsvägen 56B,3.5,78.0,4121,5750000,5000000
Stockholmskommun,Stureplan,Lästmakargatan 18,1,41.5,2338,6200000,5486725
Stockholmskommun,Fruängen,Elin Wägners Gata 45,3,69.0,4267,3450000,3285714
Stockholmskommun,LillaEssingen,"Strålgatan 8, 1tr",2,35.0,2439,2900000,2788461
Stockholmskommun,Midsommarkransen,Fastlagsvägen 46,2,67.0,3628,4150000,3990384
Stockholmskommun,Kungsholmen,"Sysslomansgatan 8, 7 tr",1,26.0,1372,3010000,2687499
Stockholmskommun,Beckomberga,Follingbogatan 18 - ACCEPTERAT PRIS!,1,23.0,2611,1500000,1500000
Stockholmskommun,Örbyslott,Vibyholmsvägen 27 2tr,3,74.0,4110,3810000,3401785
Stockholmskommun,Hägerstensåsen,"Terrängvägen 14, vån 2",1,28.0,1418,2650000,2190082
Stockholmskommun,Hammarbyhöjden,Wahlbergsgatan 12,2,28.0,1689,2435000,1995901
Stockholmskommun,Ulvsunda,Tallbacksvägen 7,2,42.0,3150,2600000,2096774
Stockholmskommun,Solberga,"Spikskogatan 16, vån 4.",4,94.0,5029,6000000,5714285
Nackakommun,Saltsjöbaden,Svartkärrsvägen 18,3,86.3,4487,3250000,3250000
Nackakommun,Boo,Ormingeringen 26B,3,91.0,5584,3600000,3250000
Stockholmskommun,Södermalm,"Maria Skolgata 77B, VÅN4",4,118.0,5535,13625000,11449579
Stockholmskommun,Södermalm,Åsögatan 128,2,56.0,2782,6850000,6008771
Nackakommun,Kvarnholmen,Mjölnarvägen 16,3,76.0,4864,5750000,5476190
Sundbybergskommun,CentralaSundbyberg,Ursviksvägen 15,2,54.5,3394,3950000,3495575
Stockholmskommun,Vällingby,Bättringsvägen 6 (Vån 1),4,100.5,7239,3250000,2754237
Stockholmskommun,Aspudden,Hägerstensvägen 139,1,32.0,2084,2850000,2394957
Stockholmskommun,Sofia,Nackagatan 25,2,77.0,4548,5150000,4951923
Stockholmskommun,Östermalm,Grevgatan 57,1,36.0,1650,4150000,4108910
Stockholmskommun,Nybodahöjden,Nybodaringen 65,4,90.5,6520,6260000,5396551
Stockholmskommun,Vasastan,Birger Jarlsgatan 104J,1,21.0,1497,2760000,2400000
Stockholmskommun,Hornstull,"Folkskolegatan 12, 5 tr",1,22.0,1762,3030000,2504132
Sundbybergskommun,Ör,Logdansvägen 38,1,48.0,2413,1820000,1700934
Solnakommun,Råsunda,Vintervägen 26,1,22.0,1240,2275000,1791338
Stockholmskommun,Hammarbyhöjden,Kalmgatan 35,3,86.0,4156,6300000,6000000
Solnakommun,VästraSkogen,Trubadurvägen 3,2,65.0,3521,4400000,4190476
Stockholmskommun,Spånga,Johannelundsvägen 43,4,80.0,5151,4250000,3483606
Stockholmskommun,Enskededalen,Dalgränd 4,2,68.0,2291,4000000,3483606
Stockholmskommun,Mariatorget,"Maria Prästgårdsgata 15 B, 2 tr",3,85.0,3675,10600000,8983050
Stockholmskommun,Bandhagen,"Kallforsvägen 34, 3 tr",2,56.0,3538,2810000,2178294
Stockholmskommun,Vasastan,Hälsingehöjden 3,2,63.0,3185,7600000,6972477
Stockholmskommun,Hjorthagen,"Artemisgatan 5B, 2 tr",3,77.0,3727,6700000,6261682
Stockholmskommun,Stureby,"Götaforsvägen 21, 2 tr",2,55.0,3663,2675000,2388392
Stockholmskommun,Fruängen,"Lina Sandells plan 2, vån 2",1,25.0,2107,1950000,1756756
Stockholmskommun,Hjorthagen,Wenströmsvägen 7,3,60.7,3821,4500000,4500000
Stockholmskommun,Södermalm,Östgötagatan 32,2,67.0,2372,6650000,6650000
Sundbybergskommun,CentralaSundbyberg,"Ågatan 24, vån 6",3,75.0,3500,6000000,5309734
Stockholmskommun,Södermalm,"Lundagatan 44B, 2 tr",1,27.0,1481,2600000,2500000
Stockholmskommun,GamlaEnskede,"Nynäsvägen 323, 2 tr",1,39.1,2110,2700000,2250000
Stockholmskommun,Bromma,Runda vägen 22A,3,65.0,2952,5650000,5000000
Sundbybergskommun,CentralaSundbyberg,"Tulegatan 71, 2tr",3,74.0,3962,4800000,4615384
Stockholmskommun,Östberga,Älvsåkersgränd 33,3,71.0,4291,2510000,2091666
Stockholmskommun,Äppelviken,Herman Ygbergs Väg 6,3,61.0,4032,5700000,4913793
Stockholmskommun,Kista,Heklagatan 83H,1,31.4,2013,1770000,1500000
Stockholmskommun,Björkhagen,Båstadsvägen 19,4,81.5,5227,6050000,5000000
Stockholmskommun,HammarbySjöstad,"Båtklubbsgatan 15, 4tr",4,109.0,4575,10000000,9009009
Stockholmskommun,Kista,"Kastrupgatan 9, 4 tr",2,45.0,2964,1800000,1592920
Stockholmskommun,Farsta,"Russinvägen 4A, 6 tr",3,75.0,4135,4200000,3387096
Stockholmskommun,Sköndal,"Bagarfruvägen 93, 3tr",3,68.5,4651,3500000,3387096
Stockholmskommun,Hammarbyhöjden,Boråsvägen 18,2,45.0,2262,3360000,2800000
Solnakommun,Frösunda,"Gustav III:s Boulevard 72, 3 tr",4,102.0,5028,6600000,5999999
Stockholmskommun,Bromma,Drottningholmsvägen 282,1,30.0,1994,2250000,1991150
Stockholmskommun,Södermalm,Ringvägen 155,1.5,33.0,1943,3700000,2960000
Stockholmskommun,Älvsjö,Stamgatan 36,3,69.5,4958,2600000,2241379
Stockholmskommun,Vasastan,Birkagatan 16C,2,46.0,2264,4000000,4000000
Stockholmskommun,Vasastan,"Dalagatan 45, 5tr",2,65.0,3143,6650000,6519607
Stockholmskommun,HammarbySjöstad,"Fredriksdalsgatan 1, 3 tr",2,63.0,3586,5297000,5193137
Stockholmskommun,Kungsholmen,Fleminggatan 40A,4,85.0,3911,8000000,7476635
Stockholmskommun,Kungsholmen,Bergsgatan 51,3,92.0,3599,10800000,10800000
Stockholmskommun,Bromma,Stopvägen 104,3,70.0,2926,5400000,4909090
Nackakommun,Neglinge,Sturevägen 8A,1.5,37.0,2532,1825000,1806930
Stockholmskommun,Södermalm,"Slipgatan 12, 3 tr",1,23.0,1531,2900000,2457627
Stockholmskommun,Odenplan,Rådmansgatan 77,2,44.0,1799,5800000,5000000
Stockholmskommun,Farsta,Larsbodavägen 72,5,101.0,5628,5000000,4504504
Stockholmskommun,Hammarbyhöjden,Alingsåsvägen 45,2,43.0,2807,3450000,2760000
Stockholmskommun,Bandhagen,"Skebokvarnsvägen 321,3 tr",2,58.0,3678,2200000,1999999
Stockholmskommun,Vasastan,Regeringsgatan 78,1,31.0,796,4000000,2985074
Solnakommun,Rudviken,Solgatan 34,1,45.0,2394,2750000,2500000
Stockholmskommun,Östermalm,Brantingsgatan 32,2,60.0,3532,5550000,5388349
Solnakommun,Huvudsta,Storgatan 50,3,72.4,3432,4360000,3858407
Stockholmskommun,Östermalm,"Rindögatan 48, 3tr",2,61.0,2973,6900000,6000000
Stockholmskommun,Södermalm,Bondegatan 50,1.5,43.0,1639,3900000,3861386
Stockholmskommun,Gubbängen,Majrovägen 21,2,49.5,4026,3125000,2281021
Stockholmskommun,Birkastan,Birkagatan 21B,2,72.0,1957,8900000,7672413
Stockholmskommun,Kungsholmen,Sven Rinmans gata 4,1,30.0,1880,3350000,2887931
Sundbybergskommun,CentralaSundbyberg,Starrbäcksgatan 8,1,35.0,1855,2800000,2295081
Stockholmskommun,Östermalm,"Smedsbacksgatan 20, 1tr",2,38.0,2867,3550000,3287037
Stockholmskommun,Södermalm,Högbergsgatan 66A,2,52.0,3019,5775000,5500000
Stockholmskommun,Telefonplan,"Tångvägen 30, 3tr",2,45.0,2865,2780000,2241935
Stockholmskommun,Bromma,Kinnekullevägen 53,2.5,56.0,2712,4300000,3944954
Solnakommun,Rudviken,Solgatan 28,5,120.0,6385,7500000,6000000
Stockholmskommun,Kungsholmen,"Kungsholmsgatan 18, Vindslägenhet",2,48.0,2577,5825000,5295454
Stockholmskommun,Rådhusparken,Bergsgatan 29,1.5,44.0,2017,4600000,4181818
Stockholmskommun,Kungsholmen,"Kungsklippan 5, våning 5 / 6",2,48.0,2179,5500000,4181818
Stockholmskommun,Midsommarkransen,Tellusborgsvägen 94,2,43.0,2555,3100000,3100000
Stockholmskommun,Bromma,Bergslagsvägen 27,1.5,38.0,2568,2520000,2250000
Stockholmskommun,Södermalm,Ludvigsbergsgatan 41,1,31.0,1207,3300000,2796610
Stockholmskommun,Vasastan,"Vanadisplan 6, 4tr",2,36.0,1415,4200000,3684210
Solnakommun,Råsunda,"Råsundavägen 72, 3 tr",4,86.0,4157,6145000,5742990
Stockholmskommun,Kista,"Helsingörsgatan 22, bv",2,45.0,3155,1850000,1796116
Stockholmskommun,Älvsjö,Turingevägen 47,3,66.0,4345,3100000,2695652
Sundbybergskommun,Sundbyberg,Vintergatan 2D,1,35.0,1935,3100000,3100000
Solnakommun,Skytteholm,Nybodagatan 4,2,65.0,3234,3200000,2689075
Stockholmskommun,Johanneshov,Konstgjutarvägen 12,1,25.0,1964,1920000,1655172
Stockholmskommun,Södermalm,Duvnäsgatan 1,2.5,64.0,2382,7100000,6283185
Solnakommun,GamlaFilmstaden,Viktor Sjöströms väg 9,3,79.0,5083,6250000,5482456
Stockholmskommun,Älvsjö,Morupsgränd 25,3,83.0,4428,2700000,5482456
Sundbybergskommun,Ursvik,Forskningsringen 80,2,35.0,2623,2200000,1981981
Nackakommun,Ektorp,Edinsvägen 10,1,29.5,2413,1800000,1800000
Nackakommun,VästraOrminge,Ornövägen 26,1.5,37.0,2536,1610000,1533333
Stockholmskommun,Södermalm,"Hornsgatan 29F, 2 tr. ö.g.",2,68.0,2920,7500000,7500000
Stockholmskommun,City,"Holländargatan 9A, 5tr",2.5,70.0,3928,8400000,7241379
Stockholmskommun,Kungsholmen,"Primusgatan 96, 4 tr",2,50.0,2936,4700000,4476190
Stockholmskommun,Svedmyra,"Selebovägen 11, 1 tr",2,58.0,3193,2920000,2393442
Stockholmskommun,Kista,Borgarfjordsgatan 5,2,59.0,3896,2350000,1991525
Stockholmskommun,Hammarbyhöjden,Kalmgatan 26,3,74.0,4428,4995000,4995000
Stockholmskommun,Södermalm,Tideliusgatan 13,1,30.0,830,3075000,2650862
Solnakommun,Råsunda,"Gustafsvägen 10, 2tr",3,64.3,2817,4100000,3980582
Sundbybergskommun,CentralaSundbyberg,Ursviksvägen 8,1,35.0,1889,2575000,2200854
Stockholmskommun,Vasastan,Roslagsgatan 35,3,74.0,3475,8900000,8811881
Stockholmskommun,Vasastan,"Tomtebogatan 48A, 5tr Fri utsikt",4,105.0,4044,12400000,12038834
Stockholmskommun,Enskede,Lingvägen 101,2,60.0,2665,3100000,2440944
Stockholmskommun,Bromma,Tranebergsvägen 57,2,43.0,2539,3300000,2750000
Solnakommun,Råsunda,Algatan 7,2.5,63.5,4204,3850000,3407079
Sundbybergskommun,CentralaSundbyberg,"Vintergatan 15B, BV",2,48.0,2850,3450000,3194444
Sundbybergskommun,CentralaSundbyberg,Tallgatan 12,2,60.0,3450,3750000,3504672
Stockholmskommun,Sköndal,"Sköndalsvägen 106, 6tr",2,60.5,3085,2550000,2256637
Stockholmskommun,Telefonplan,Huvudfabriksgatan 4,3,79.0,4664,6000000,5263157
Stockholmskommun,Södermalm,"Södermannagatan 31, 4 tr",3.5,76.0,2873,9020000,7516666
Stockholmskommun,Vasastan,Västmannagatan 71B - Accepterat pris!,2,63.0,2211,6950000,6813725
Stockholmskommun,Kungsholmen,Bergsgatan 51,1.5,31.0,885,3550000,3550000
Stockholmskommun,Gröndal,"Gröndalsvägen 186, vån 2",3,81.0,3146,6600000,6600000
Stockholmskommun,Södermalm,"Åsögatan 137, 1,5 tr",2,60.0,2646,6800000,6017699
Stockholmskommun,Kristineberg,Lidnersgatan 4,2,43.0,3290,4150000,3705357
Stockholmskommun,Hagsätra,Göksholmsbacken 20,3,69.5,4748,2850000,2499999
Stockholmskommun,Aspudden,Vapengatan 18,2,44.0,2986,3875000,3202479
Stockholmskommun,Hammarbyhöjden,Lidköpingsvägen 9,4,72.0,4720,5000000,5000000
Stockholmskommun,Kungsholmen,"Sysslomansgatan 14, 3 tr",3,73.0,893,7900000,7383177
Stockholmskommun,HammarbySjöstad,Sickla kanalgata 6,3,61.0,2768,5330000,4981308
Stockholmskommun,Vasastan,Västmannagatan 97,1,23.0,1380,2850000,2590909
Stockholmskommun,Kungsholmen,"Hantverkargatan 56, 4tr",3.5,90.0,4536,9400000,9126213
Stockholmskommun,Södermalm,Vindragarvägen 12,1,20.0,1110,2475000,1995967
Stockholmskommun,Vasastan,"Atlasgatan 3, 4tr",1,30.0,1323,3200000,2990654
Stockholmskommun,Kista,Sibeliusgången 28,1,49.0,1935,1600000,2990654
Solnakommun,Råsunda,"Uppfartsvägen 8, Vån 4",1,36.0,2552,2700000,2389380
Stockholmskommun,Midsommarkransen,Svandammsvägen 17B,2,44.0,3078,3450000,2593984
Stockholmskommun,Kungsholmen,"Sankt Eriksgatan 10, våning 4",1.5,49.0,1620,5050000,2593984
Stockholmskommun,Södermalm,Kocksgatan 20 A,1.5,44.0,1942,4400000,4400000
Stockholmskommun,Södermalm,"Borgargatan 18, 3tr",1,26.0,1483,2850000,2298387
Sundbybergskommun,Sundbyberg,Oxenstiernas allé 19,2,39.0,2507,2370000,1991596
Stockholmskommun,Vällingby,"Östersundsgatan 2, Vån 2 (21021 / 1101)",4,91.0,4806,3900000,3482142
Stockholmskommun,Bromma,Brålunden 21,2,39.0,2330,2750000,2200000
Stockholmskommun,Älvsjö,Kabelverksgatan 32,2,50.0,3076,3400000,2982456
Stockholmskommun,Kungsholmen,"Industrigatan 10, 3 tr",2,42.0,2481,4500000,3982300
Stockholmskommun,Kungsholmen,Essinge Brogata 19,2,42.0,2451,3200000,3137254
Stockholmskommun,Liseberg,"Annebodavägen 66, vån 2",3,79.5,5278,2900000,2283464
Stockholmskommun,Fruängen,Elsa Borgs Gata 33,2,72.0,4397,3410000,2795081
Stockholmskommun,Södermalm,"Åsögatan 185, 3tr",2.5,48.0,2445,5580000,4810344
Stockholmskommun,Liljeholmen,Liljeholmsvägen 10,2,52.0,2477,4650000,4514563
Stockholmskommun,Kungsholmen,"Ola Hanssonsgatan 3, 2 tr",1,28.0,1902,2700000,2500000
Stockholmskommun,Östermalm,Linnégatan 51,2,56.0,1150,6350000,5934579
Stockholmskommun,NedreGärdet,"Sandelsgatan 35, 7 tr",2,70.0,4396,9000000,8737864
Stockholmskommun,Årsta,"Hjälmarsvägen 31, 3 tr",3,54.2,3323,3400000,2881355
Stockholmskommun,Stureby,Skönviksvägen 329,2,57.0,3622,2775000,2545871
Stockholmskommun,LillaEssingen,"Primusgatan 58, 8tr",4,125.0,7297,12300000,12058823
Stockholmskommun,Kungsholmen,"Igeldammsgatan 24, 2 tr",5,121.0,3388,10350000,10247524
Solnakommun,Råsunda,Ryttargatan 1A,2.5,70.0,1225,6200000,5740740
Stockholmskommun,Vällingby,Rabattvägen 38,3,68.0,4746,3020000,2696428
Nackakommun,Ekudden,"Ekuddsvägen 6, 4tr",2,64.0,2983,3800000,3486238
Stockholmskommun,Högdalen,Sjösabrinken 9,4,85.0,4876,3050000,2877358
Stockholmskommun,Hammarbyhöjden,Finn Malmgrens Väg 37,2,53.0,4192,3525000,2987288
Stockholmskommun,Vasastan,Roslagsgatan 23,2,57.0,2410,7050000,5974576
Stockholmskommun,Årsta,Årstavägen 4,1,35.0,2462,2750000,2254098
Stockholmskommun,Vasastan,Norrtullsgatan 22,5,155.0,3935,21700000,20865384
Stockholmskommun,Mariehäll,"Kratsbodavägen 55, 2 tr",2,53.0,2550,3300000,2844827
Nackakommun,Nacka,"Finnboda Varvsväg 10A, 7 tr",4,84.0,4967,7050000,6409090
Stockholmskommun,Södermalm,"Ölandsgatan 48, 4 tr",2,53.0,1966,6600000,5500000
Stockholmskommun,Kungsholmen,"Sankt Eriksgatan 23, 5 tr",2,90.0,2178,8825000,8485576
Stockholmskommun,Södermalm,"Anders Reimers väg 4, 2 tr",1,22.0,1732,2725000,2500000
Stockholmskommun,Årsta,Bråviksvägen 6,4,68.0,4955,4500000,3750000
Stockholmskommun,Vasastan,Rådmansgatan 80 B,2,38.0,2016,4920000,4392857
Sollentunakommun,Helenelund,Pilvägen 84,3,78.0,4585,3100000,2792792
Solnakommun,Ulriksdal,Banmästargatan 10,2,49.0,2655,3300000,2999999
Stockholmskommun,Hagsätra,Vedevågslingan 25,1,43.8,2992,1950000,1695652
Stockholmskommun,Hammarbyhöjden,Åstorpsringen 15,4,79.0,4674,5050000,4391304
Stockholmskommun,Hässelby,"Liljeörnsgränd 3, vån 2",3,83.0,5266,2830000,4391304
Stockholmskommun,Vasastan,"Torsgatan 50, 1,5tr",2,60.0,1832,5925000,5589622
Stockholmskommun,Fridhemsplan,Gjutargatan 4A 3tr,1,36.0,1234,3750000,3605769
Stockholmskommun,Hornstull,"Bergsundsgatan 12, 4 tr",1.5,37.5,2307,3975000,3486842
Stockholmskommun,NorraDjurgårdsstaden,"Jaktgatan 33, 2Tr",1,31.0,1797,3000000,3000000
Stockholmskommun,Kungsholmen,Runiusgatan 3,2.5,77.0,3505,5400000,5294117
Stockholmskommun,Liljeholmen,"Sjöviksvägen 140, vån 13",4,100.0,5487,9750000,9750000
Stockholmskommun,Skarpnäck,"Skarpnäcks Allé 62, 3tr",4,90.0,5991,4150000,3487394
Solnakommun,Huvudsta,Släggbacken 3,4,109.0,5711,5670000,4973684
Stockholmskommun,Vasastan,"Emmy Rappes Gata 3, vån 10",2,40.4,2381,4450000,4405940
Stockholmskommun,Kista,Borgarfjordsgatan 21B,2,52.0,3420,2460000,2388349
Solnakommun,Huvudsta,Wiboms väg 6. Vån 10 / 10,4,103.0,5684,6000000,5504587
Sundbybergskommun,Rissne,Rissneleden 165,3.5,82.0,4269,4525000,3709016
Stockholmskommun,Liljeholmskajen,Sjöviksvägen 45,3,76.5,4264,6250000,5580357
Stockholmskommun,Södermalm,Högbergsgatan 76B,2,52.0,2061,4885000,4697115
Stockholmskommun,Östermalm,"Banérgatan 29A, högst upp ö.g.",2,47.0,742,7100000,6826923
Sundbybergskommun,Sundbyberg,Lavettvägen 42,2,66.9,3812,2350000,2259615
Stockholmskommun,Bromma,Snörmakarvägen 35D,2,56.0,2842,3700000,2983870
Sundbybergskommun,Rissne,Rissneleden 163,1.5,39.5,2397,2100000,2100000
Solnakommun,SolnaCentrum,"Centrumslingan 47, 6tr",2,59.0,2991,3800000,3689320
Stockholmskommun,Södermalm,"Högalidsgatan 38D, Gårdshus",2,49.0,1960,5630000,4504000
Nackakommun,Jarlaberg,Fyrspannsvägen 49,2,63.0,4379,3250000,3186274
Stockholmskommun,Bromma,"Damastvägen 6A, 2 tr",2,41.0,2396,2800000,2258064
Stockholmskommun,Liljeholmskajen,"Sjöviksvägen 76, 6tr",2,62.0,3623,5400000,4778761
Sollentunakommun,Rotebro,Vasavägen 120A,3,70.0,3862,2530000,2200000
Stockholmskommun,Kungsholmen,"Industrigatan 14, 5 tr",1,36.0,2372,3300000,3203883
Solnakommun,Frösunda,"Nämndemansgatan 19, 2 tr",2,53.0,3180,3550000,3198198
Nackakommun,VästraOrminge,Ormingeringen 51B,1.5,45.0,3039,1825000,1689814
Stockholmskommun,Vasastan,"Västmannagatan 71B, 3tr",1,35.0,1177,4600000,4000000
Solnakommun,VästraSkogen,"Infanterigatan 9, Vån 8",2,56.5,2982,3360000,2604651
Stockholmskommun,Kungsholmen,Essingestråket 34,3,63.0,2393,5460000,5009174
Stockholmskommun,Vasastan,"Herkulesgatan 24, 10 tr",2,47.0,3003,4500000,3879310
Stockholmskommun,FarstaStrand,"Glavagatan 31, 5tr",2,46.0,3534,2300000,1755725
Sundbybergskommun,Brotorp,Brotorps allé 6,2,50.0,2802,2900000,1755725
Stockholmskommun,Vasastan,"Norrbackagatan 17, 4tr",3,78.0,3389,10800000,10000000
Stockholmskommun,Bandhagen,"Harpsundsvägen 135, vån 3 / 3",1,45.5,2647,2275000,1880165
Sundbybergskommun,LillaUrsvik,Ursviksvägen 111A,1,38.0,2595,2150000,2150000
Sundbybergskommun,CentralaSundbyberg,Järnvägsgatan 28,4,94.0,3921,7750000,6981981
Stockholmskommun,Södermalm,"Högbergsgatan 62 E, 4 tr",4,110.0,4970,13500000,13235294
Stockholmskommun,Kungsholmen,"Fredhällsgatan 9, 2,5tr",2,43.0,2544,4050000,3584070
Solnakommun,Råsunda,"Hasselstigen 4, 3,5 tr",2,58.0,3548,3900000,3482142
Stockholmskommun,Kungsholmen,"Igeldammsgatan 22D, 3 tr",2,59.0,3718,7100000,6016949
Sollentunakommun,Tureberg,Malmvägen 16B,3,76.0,2844,2650000,2500000
Nackakommun,Kvarnholmen,Tre kronors väg 33,3,72.0,4110,7050000,6467889
Stockholmskommun,Kungsholmen,Kungsbro Strand 19,1,22.5,2059,2900000,2301587
Stockholmskommun,Södermalm,"Ringvägen 86, vån 2",2,38.0,1780,3825000,3384955
Solnakommun,Arenastaden,"Evenemangsgatan 30, 12 tr",4,83.0,4275,5850000,5416666
Stockholmskommun,Vasastan,"Drottninggatan 81B, 4tr",2.5,74.0,2239,7300000,6886792
Stockholmskommun,Kungsholmen,"Alströmergatan 32 O, 3tr",2,45.0,2335,4650000,4305555
